Company,Location,Industry,Laid_Off_Count,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,List_of_Employees_Laid_Off
Hippo Insurance,SF Bay Area,Finance,70,0.1,8/31/2022 0:00,https://www.globes.co.il/news/article.aspx?did=1001423046,1300,IPO,8/31/2022 16:30,United States,Unknown
Clari,SF Bay Area,Sales,45,,8/31/2022 0:00,Internal memo,496,Series F,9/2/2022 23:31,United States,Unknown
Koo,Bengaluru,Consumer,40,,8/31/2022 0:00,https://inc42.com/buzz/tiger-global-backed-koo-lays-off-40-employees-to-cut-costs/,44,Series B,9/1/2022 2:39,India,Unknown
TCR2,Boston,Healthcare,30,0.2,8/31/2022 0:00,https://www.fiercebiotech.com/biotech/scoop-tcr2-therapeutics-just-laid-40-its-staff-its-second-round-cuts-less-six-months,173,IPO,1/20/2023 1:25,United States,Unknown
Apartment List,SF Bay Area,Real Estate,29,0.1,8/31/2022 0:00,https://www.linkedin.com/posts/matthew-w-woods_for-those-that-know-apartment-list-well-activity-6970856703277903874-MGoW/,169,Series D,9/1/2022 2:41,United States,Unknown
Artnight,Berlin,Retail,26,0.36,8/31/2022 0:00,https://www.businessinsider.de/gruenderszene/business/artnight-entlassungen/,,Unknown,9/1/2022 17:11,Germany,Unknown
Snagajob,Richmond,HR,,,8/31/2022 0:00,https://richmondbizsense.com/2022/08/31/snagajob-lays-off-dozens-in-richmond/,221,Unknown,9/15/2022 4:08,United States,Unknown
The Wing,New York City,Real Estate,,1,8/31/2022 0:00,https://www.theinformation.com/briefings/the-wing-a-controversial-co-working-startup-shuts-down,117,Series C,8/31/2022 21:35,United States,Unknown
Viamo,Accra,Other,,,8/31/2022 0:00,https://techcabal.com/2022/08/31/viamo-lays-off-employees/,,Unknown,12/21/2022 17:02,Ghana,Unknown
Electric,New York City,Other,81,,8/30/2022 0:00,https://www.electric.ai/blog/an-open-letter-from-the-ceo,212,Series D,9/30/2022 22:53,United States,Unknown
Immersive Labs,Bristol,Security,38,0.1,8/30/2022 0:00,https://www.uktech.news/cybersecurity/immersive-labs-jobs-cuts-20220830,123,Series C,9/1/2022 2:37,United Kingdom,Unknown
Nate,New York City,Retail,30,,8/30/2022 0:00,https://www.theinformation.com/briefings/shopping-app-nate-making-fresh-round-of-job-cuts,47,Series A,8/30/2022 23:16,United States,Unknown
Meesho,Bengaluru,Retail,300,,8/29/2022 0:00,https://www.indiatimes.com/worth/news/300-meesho-employees-laid-off-578318.html,1100,Series F,8/29/2022 17:26,India,Unknown
54gene,Washington D.C.,Healthcare,95,0.3,8/29/2022 0:00,https://techcrunch.com/2022/08/29/african-genomics-startup-54gene-lays-off-95-as-covid-testing-business-struggles/,44,Series B,8/30/2022 23:18,United States,Unknown
Fungible,SF Bay Area,Crypto,,,8/29/2022 0:00,https://blocksandfiles.com/2022/08/29/fungible-lets-rip-with-a-rif/,310,Series C,8/30/2022 4:19,United States,Unknown
Skillz,SF Bay Area,Consumer,,,8/29/2022 0:00,https://seekingalpha.com/news/3876880-skillz-launches-headcount-reduction-plan-bruckheimer-leaves-board,287,IPO,8/29/2022 17:25,United States,Unknown
Otonomo,Tel Aviv,Transportation,,,8/28/2022 0:00,https://www.calcalistech.com/ctechnews/article/b12ifyk1j,231,IPO,10/26/2022 15:13,Israel,Unknown
Zymergen,SF Bay Area,Other,80,,8/26/2022 0:00,https://www.biospace.com/article/zymergen-cuts-80-more-jobs-parts-ways-with-co-founder/,974,Acquired,8/26/2022 20:49,United States,Unknown
Okta,SF Bay Area,Other,24,,8/26/2022 0:00,https://www.unleash.ai/economy/okta-lays-off-us-sourcing-team/,1200,IPO,8/26/2022 20:43,United States,Unknown
Argyle,New York City,Finance,20,0.07,8/26/2022 0:00,https://techcrunch.com/2022/08/26/fintech-argyle-has-layoffs/,78,Series B,8/26/2022 21:39,United States,Unknown
Better.com,New York City,Real Estate,,,8/26/2022 0:00,https://techcrunch.com/2022/08/25/better-com-layoffs-digital-mortgage/,905,Unknown,8/30/2022 23:21,United States,Unknown
FreshDirect,Philadelphia,Food,40,,8/25/2022 0:00,https://www.bizjournals.com/philadelphia/news/2022/08/25/freshdirect-exiting-philadelphia-market-layoffs.html,280,Acquired,8/26/2022 3:58,United States,Unknown
Loja Integrada,Sao Paulo,Retail,25,0.1,8/25/2022 0:00,https://startups.com.br/noticias/loja-integrada-da-vtex-demite-10-do-quadro-mas-segue-contratando/,,Acquired,8/26/2022 20:53,Brazil,Unknown
Impact.com,Los Angeles,Marketing,,0.1,8/25/2022 0:00,https://impact.com/news/a-message-from-our-ceo-david-a-yovanno-co-founder-per-pettersen/,361,Private Equity,8/25/2022 15:02,United States,Unknown
ShipBob,Chicago,Logistics,,0.07,8/25/2022 0:00,https://www.businessinsider.com/shipbob-lays-off-7-of-staff-ecommerce-bust-2022-8,330,Series E,8/26/2022 3:57,United States,https://docs.google.com/spreadsheets/d/1bkqMs42EwwRsfabvgUg5XqgbYKreicJQ3P4squ2olpY/edit#gid=0
Reali,SF Bay Area,Real Estate,140,1,8/24/2022 0:00,https://www.calcalistech.com/ctechnews/article/r1w11v1eyj,117,Series B,8/24/2022 23:29,United States,Unknown
Loop,Washington D.C.,Finance,15,0.2,8/24/2022 0:00,https://www.coverager.com/layoffs-at-loop/,24,Series A,8/25/2022 3:50,United States,Unknown
Pix,SF Bay Area,Food,,,8/24/2022 0:00,https://www.sfchronicle.com/food/wine/article/Napa-wine-tech-17393476.php,,Unknown,8/24/2022 23:31,United States,Unknown
Tier Mobility,Berlin,Transportation,180,0.16,8/23/2022 0:00,https://techcrunch.com/2022/08/23/tier-mobility-lays-off-180-people-amid-poor-funding-climate/,646,Series D,8/23/2022 20:15,Germany,https://sites.google.com/view/tier-alumni-page
Packable,New York City,Retail,138,0.2,8/23/2022 0:00,"https://www.cnbc.com/2022/08/23/amazon-seller-packable-lays-off-employees-begins-liquidating.html#:~:text=Investing%20Club-,Top%20Amazon%20seller%20Packable%20begins%20liquidating%20and,cuts%20after%20failed%20SPAC%20attempt&text=Packable%2C%20the%20parent%20company%20of,to%20documents%20viewed%20by%20CNBC.",472,Unknown,8/24/2022 23:37,United States,Unknown
Q4,Toronto,Other,50,0.08,8/23/2022 0:00,https://www.theglobeandmail.com/business/article-q4-inc-layoffs-canada/,91,Series C,8/24/2022 3:26,Canada,Unknown
Skedulo,SF Bay Area,HR,31,0.08,8/23/2022 0:00,Internal memo,114,Series C,8/29/2022 17:27,United States,Unknown
Plato,SF Bay Area,HR,29,0.5,8/23/2022 0:00,Company exec,3,Seed,8/26/2022 20:46,United States,https://docs.google.com/spreadsheets/d/1nHs9o2KuIagdNY3iLt6BWFNOh-9Evu2cMAb9ainyWV4/edit#gid=0
DataRobot,Boston,Data,,0.26,8/23/2022 0:00,https://www.theinformation.com/briefings/datarobot-lays-off-26-as-business-challenges-mount,1000,Series G,8/23/2022 20:03,United States,Unknown
Kogan,Melbourne,Retail,,,8/23/2022 0:00,https://www.smartcompany.com.au/industries/retail/kogan-financial-report-losses-e-commerce-online-shopping/,,IPO,8/25/2022 3:51,Australia,Unknown
Skillshare,New York City,Education,,,8/23/2022 0:00,Internal memo,136,Unknown,8/31/2022 16:34,United States,Unknown
Mr. Yum,Melbourne,Food,,0.17,8/22/2022 0:00,https://www.linkedin.com/feed/update/urn:li:activity:6967423162909130752/,73,Series A,8/23/2022 3:39,United States,Unknown
ShopX,Bengaluru,Retail,,1,8/22/2022 0:00,https://entrackr.com/2022/08/exclusive-nandan-nilekani-backed-shopx-shuts-shop/,56,Unknown,8/24/2022 3:25,India,Unknown
NSO,Tel Aviv,Security,100,0.14,8/21/2022 0:00,https://www.calcalistech.com/ctechnews/article/hjb0095yyi,1,Seed,8/22/2022 15:24,Israel,Unknown
Tufin,Boston,Security,55,0.1,8/21/2022 0:00,https://en.globes.co.il/en/article-israeli-cybersecurity-co-tufin-lays-off-55-1001421995,21,Acquired,8/22/2022 15:24,United States,Unknown
Amperity,Seattle,Marketing,13,0.03,8/20/2022 0:00,https://www.geekwire.com/2022/seattle-customer-intelligence-startup-amperity-lays-off-recruiting-staff/,187,Series D,8/22/2022 15:19,United States,Unknown
Wayfair,Boston,Retail,870,0.05,8/19/2022 0:00,https://www.bostonglobe.com/2022/08/19/business/wayfair-cuts-870-jobs-including-400-boston-it-reacts-decline-sales/,1700,IPO,8/19/2022 15:05,United States,https://docs.google.com/spreadsheets/d/1x5HENR1G_Rb-rC_i5TmF4HhUQ07M5pUoPOY8_1BtDpE/edit
Stripe,SF Bay Area,Finance,50,,8/19/2022 0:00,https://techcrunch.com/2022/08/19/stripe-layoffs-taxjar-tech/,2300,Series H,8/19/2022 0:52,United States,Unknown
Hodlnaut,Singapore,Crypto,40,0.8,8/19/2022 0:00,https://www.coindesk.com/business/2022/08/19/crypto-lender-hodlnaut-faces-singapore-police-actions-and-staggering-job-cuts/,,Unknown,8/20/2022 3:37,Singapore,Unknown
New Relic,SF Bay Area,Infrastructure,110,0.05,8/18/2022 0:00,https://www.marketwatch.com/story/new-relic-commits-to-restructuring-plan-including-layoffs-271660823014,214,IPO,8/18/2022 15:35,United States,Unknown
Wheel,Austin,Healthcare,35,0.17,8/18/2022 0:00,https://www.businessinsider.com/wheel-laid-off-17-percent-35-employees-digital-health-layoffs-2022-8,215,Series C,9/1/2022 2:36,United States,Unknown
Petal,New York City,Finance,,,8/18/2022 0:00,Internal memo,704,Series D,8/22/2022 15:26,United States,Unknown
Thirty Madison,New York City,Healthcare,,0.1,8/18/2022 0:00,Internal memo,209,Series C,8/18/2022 21:46,United States,Unknown
Vendasta,Saskatoon,Marketing,,0.05,8/18/2022 0:00,https://saskatoon.ctvnews.ca/vendasta-announces-layoffs-after-best-workplace-recognition-1.6033046,178,Series D,8/20/2022 3:42,Canada,Unknown
Malwarebytes,SF Bay Area,Security,125,0.14,8/17/2022 0:00,https://techcrunch.com/2022/08/17/malwareybytes-layoffs/,80,Series B,8/17/2022 16:53,United States,Unknown
Fluke,Sao Paulo,Other,83,0.82,8/17/2022 0:00,https://startups.com.br/noticias/exclusivo-fluke-demite-mais-de-80-e-e-comprada/,,Seed,8/26/2022 20:47,Brazil,Unknown
Swyftx,Brisbane,Crypto,74,0.21,8/17/2022 0:00,https://swyftx.com/au/media/press-releases/changes-to-the-team-2022/,,Unknown,8/18/2022 1:12,Australia,Unknown
Tempo Automation,SF Bay Area,Other,54,,8/17/2022 0:00,https://www.bizjournals.com/sanfrancisco/news/2022/08/17/tempo-automation-sf-layoffs-merger-spac.html,74,Series C,8/17/2022 20:56,United States,Unknown
Genesis,New York City,Crypto,52,0.2,8/17/2022 0:00,https://www.reuters.com/technology/crypto-broker-genesis-taps-insider-interim-chief-cuts-jobs-by-20-2022-08-17/,,Series A,8/17/2022 18:24,United States,Unknown
Warren,Porto Alegre,Finance,50,,8/17/2022 0:00,"https://www.terra.com.br/economia/dinheiro-em-dia/meu-negocio/exclusivo-warren-entra-na-tendencia-dos-layoffs-e-faz-demissao-em-massa,5f362a0a19e6049dce7d13b912b0da76rfn0l7ku.html",104,Series C,8/18/2022 1:14,Brazil,Unknown
AlayaCare,Montreal,Healthcare,80,0.14,8/16/2022 0:00,https://betakit.com/alayacare-lays-off-14-percent-of-employees-slows-ma-plans/,293,Series D,8/17/2022 18:25,Canada,Unknown
Pliops,Tel Aviv,Data,12,0.09,8/16/2022 0:00,https://www.calcalistech.com/ctechnews/article/hkch00dya5,205,Series D,8/18/2022 21:47,Israel,Unknown
Woven,Indianapolis,HR,5,0.15,8/16/2022 0:00,Internal memo,11,Series A,8/17/2022 20:14,United States,Unknown
Crypto.com,Singapore,Crypto,,,8/16/2022 0:00,https://decrypt.co/107509/second-layoff-round-at-crypto-com-worse-than-june-cuts-sources,156,Unknown,8/16/2022 19:47,Singapore,Unknown
Edmodo,SF Bay Area,Education,,1,8/16/2022 0:00,https://www.edsurge.com/news/2022-08-16-popular-k-12-tool-edmodo-shuts-down,77,Acquired,8/16/2022 23:13,United States,Unknown
Snapdocs,SF Bay Area,Real Estate,,0.1,8/16/2022 0:00,Internal memo,253,Series D,11/5/2022 3:51,United States,Unknown
Updater,New York City,Other,,,8/16/2022 0:00,https://updater.com/updater-life/changes-to-team-2022,467,Unknown,8/17/2022 18:28,United States,Unknown
Sema4,Stamford,Healthcare,250,0.13,8/15/2022 0:00,https://ir.sema4.com/news-releases/news-release-details/sema4-announces-continued-restructuring-business-highlights-and,791,IPO,8/16/2022 3:50,United States,Unknown
Blend,SF Bay Area,Finance,220,0.12,8/15/2022 0:00,https://www.housingwire.com/articles/blend-takes-a-478m-loss-cuts-25-of-its-workforce/,665,IPO,8/16/2022 15:55,United States,Unknown
ContraFect,New York City,Healthcare,16,0.37,8/15/2022 0:00,https://www.benzinga.com/general/biotech/22/08/28497436/contrafect-cuts-workforce-after-trial-setback,380,IPO,8/16/2022 3:52,United States,Unknown
ThredUp,Chicago,Retail,,0.15,8/15/2022 0:00,https://www.retaildive.com/news/thredup-lays-off-15-of-its-corporate-workforce-as-q2-losses-widen/629766/,305,IPO,8/16/2022 17:07,United States,Unknown
Anywell,Tel Aviv,Real Estate,11,,8/14/2022 0:00,https://www.calcalistech.com/ctechnews/article/rkndvd8a5,15,Series A,8/14/2022 23:46,Israel,Unknown
Almanac,SF Bay Area,Other,,,8/13/2022 0:00,https://www.linkedin.com/posts/fabien-loup-b60431147_people-of-almanac-needing-a-job-after-layoff-activity-6964159197059899392-mSen/,45,Series A,8/17/2022 20:18,United States,https://docs.google.com/spreadsheets/d/1zEGJHDzIpDrultzZmJUFOjelXTT60-uLrSRVwkaFRZ8/edit
Peloton,New York City,Fitness,784,0.13,8/12/2022 0:00,https://www.cnbc.com/2022/08/12/peloton-shares-jump-as-company-announces-price-hikes-for-some-products.html,1900,IPO,8/12/2022 17:27,United States,Unknown
Core Scientific,Austin,Crypto,,0.1,8/12/2022 0:00,https://blockworks.co/crypto-miner-core-scientific-downsizing-after-840m-impairment-charge/,169,IPO,8/12/2022 17:56,United States,Unknown
Orbit,SF Bay Area,Other,,,8/12/2022 0:00,https://www.linkedin.com/feed/update/urn:li:activity:6963966153341681664/,20,Series A,8/17/2022 20:05,United States,https://docs.google.com/spreadsheets/d/1YlIbXgVW5EVKbbJZv6SE9RcuLz6BitBxNQfmbw8HJq0/edit
Truepill,SF Bay Area,Healthcare,175,0.33,8/11/2022 0:00,https://techcrunch.com/2022/08/11/digital-health-unicorn-truepill-conducts-third-round-of-layoffs-in-2022/,255,Series D,8/12/2022 5:14,United States,Unknown
Calm,SF Bay Area,Healthcare,90,0.2,8/11/2022 0:00,https://www.wsj.com/articles/meditation-app-calm-lays-off-20-of-staff-11660261492?mod=hp_lista_pos1,218,Series C,8/12/2022 5:08,United States,https://docs.google.com/spreadsheets/d/1QGzqrurMdcYEpLCT0NIu923aheb35TPHhSuEVMQBZEw/edit
FourKites,Chicago,Logistics,60,0.08,8/11/2022 0:00,https://techcrunch.com/2022/08/26/supply-chain-startup-fourkites-which-recently-laid-off-workers-raises-30m/,201,Series D,8/26/2022 21:42,United States,Unknown
Marketforce,Nairobi,Retail,54,0.09,8/11/2022 0:00,https://techcrunch.com/2022/08/11/kenyan-b2b-e-commerce-platform-marketforce-cut-about-9-of-staff-in-reorganization-strategy/,42,Series A,8/11/2022 13:36,Kenya,Unknown
Betterfly,Santiago,Healthcare,30,,8/11/2022 0:00,https://startups.com.br/noticias/mais-um-unicornio-demitindo-betterfly-faz-reestruturacao-no-brasil/,204,Series C,8/12/2022 17:57,Chile,Unknown
Expert360,Sydney,Recruiting,7,,8/11/2022 0:00,https://www.watoday.com.au/technology/startups-staff-to-go-kombucha-and-yoga-can-stay-20220811-p5b8zs.html,26,Series C,8/15/2022 1:17,Australia,Unknown
Guidewire,SF Bay Area,Finance,,0.02,8/11/2022 0:00,Internal memo,24,IPO,8/12/2022 17:58,United States,Unknown
Trybe,Sao Paulo,Education,47,0.1,8/10/2022 0:00,https://startups.com.br/noticias/edtech-trybe-enxuga-operacoes-e-corta-10-do-time/,40,Series B,8/24/2022 23:33,Brazil,Unknown
Permutive,London,Marketing,30,0.12,8/10/2022 0:00,https://www.businessinsider.com/permutive-lays-off-12-of-staffers-amid-economic-downturn-2022-8,105,Series C,8/10/2022 21:55,United Kingdom,Unknown
Homeward,Austin,Real Estate,,0.2,8/10/2022 0:00,https://www.realtrends.com/articles/homeward-lays-off-20-of-workforce/,160,Series B,8/10/2022 21:57,United States,Unknown
Pollen,London,Marketing,,1,8/10/2022 0:00,https://sifted.eu/articles/pollen-administration-restructuring/,238,Series C,8/10/2022 21:58,United Kingdom,Unknown
Vedanta Biosciences,Boston,Healthcare,,0.2,8/10/2022 0:00,https://www.fiercebiotech.com/biotech/vedanta-ceo-blames-challenging-environment-biotech-laying-20-staff,301,Series D,8/17/2022 20:10,United States,Unknown
GoHealth,Chicago,Healthcare,800,0.2,8/9/2022 0:00,https://www.chicagobusiness.com/technology/gohealth-lays-800-workers-online-health-insurance-seller-cuts-back,75,IPO,8/11/2022 21:31,United States,Unknown
Hootsuite,Vancouver,Marketing,400,0.3,8/9/2022 0:00,https://betakit.com/hootsuite-restructuring-laying-off-30-percent-of-employees/,300,Series C,8/9/2022 17:35,Canada,Unknown
Nutanix,SF Bay Area,Infrastructure,270,0.04,8/9/2022 0:00,https://www.marketscreener.com/quote/stock/NUTANIX-INC-31497437/news/NUTANIX-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-41257917/,1100,IPO,8/9/2022 21:51,United States,Unknown
Quanterix,Boston,Healthcare,130,0.25,8/9/2022 0:00,https://www.genomeweb.com/business-news/quanterix-slashing-workforce-25-percent-it-refocuses-commercial-efforts#.Y3J8V-zMK8B,533,IPO,11/17/2022 4:38,United States,Unknown
Wix,Tel Aviv,Marketing,100,,8/9/2022 0:00,https://www.calcalistech.com/ctechnews/article/b1icqik0c,58,IPO,8/9/2022 14:34,Israel,Unknown
MadeiraMadeira,Curitiba,Retail,60,0.03,8/9/2022 0:00,https://www.estadao.com.br/link/inovacao/unicornio-madeiramadeira-demite-60-pessoas-em-busca-de-ganho-de-eficiencia/,338,Series E,8/9/2022 21:54,Brazil,Unknown
Melio,New York City,Finance,60,,8/9/2022 0:00,https://www.calcalistech.com/ctechnews/article/b1kyowlaq,504,Series D,8/9/2022 18:30,United States,https://docs.google.com/spreadsheets/d/1pIzBYSHU-wHamYgjR55TaYQF8vkAV0xFUcM2JbswaOU/edit
Linktree,Melbourne,Consumer,50,0.17,8/9/2022 0:00,https://www.smartcompany.com.au/industries/information-technology/linktree-sacks-employees-tech/,165,Unknown,8/9/2022 14:33,Australia,Unknown
Shogun,SF Bay Area,Retail,48,0.3,8/9/2022 0:00,Internal memo,114,Series C,8/10/2022 15:22,United States,Unknown
Absci,Vancouver,Healthcare,40,,8/9/2022 0:00,https://www.absci.com/message-from-ceo-08-09-2022/,237,IPO,8/10/2022 4:07,United States,Unknown
Dooly,Vancouver,Sales,12,,8/9/2022 0:00,https://www.linkedin.com/feed/update/urn:li:activity:6962892415028387840/,102,Series B,8/10/2022 15:24,Canada,Unknown
Berkeley Lights,SF Bay Area,Healthcare,,0.12,8/9/2022 0:00,https://investors.berkeleylights.com/news/news-details/2022/Berkeley-Lights-Reports-Second-Quarter-2022-Financial-Results/default.aspx,272,IPO,8/9/2022 21:53,United States,Unknown
DailyPay,New York City,Finance,,0.15,8/9/2022 0:00,Internal memo,814,Unknown,8/10/2022 22:41,United States,Unknown
Haus,SF Bay Area,Food,,1,8/9/2022 0:00,https://techcrunch.com/2022/08/08/haus-a-vc-backed-apertif-startup-is-up-for-sale-after-series-a-falls-through/,7,Seed,8/10/2022 0:49,United States,Unknown
Kaltura,New York City,Media,,0.1,8/9/2022 0:00,https://en.globes.co.il/en/article-kaltura-laying-off-10-of-workforce-1001420938,166,IPO,8/9/2022 14:45,United States,Unknown
Shift,SF Bay Area,Transportation,,,8/9/2022 0:00,https://www.globenewswire.com/news-release/2022/08/09/2495362/0/en/Shift-Announces-Merger-with-CarLotz-a-New-Business-Plan-that-Enables-the-Company-to-Achieve-Profitability-in-2024-Appointment-of-new-CEO-also-Releases-Q2-Results.html,504,IPO,8/9/2022 21:49,United States,Unknown
Sweetgreen,Los Angeles,Food,,,8/9/2022 0:00,https://www.cnbc.com/2022/08/09/sweetgreen-stock-plummets-after-salad-chain-cuts-forecast-announces-layoffs.html,478,IPO,8/9/2022 21:47,United States,Unknown
Groupon,Chicago,Retail,500,0.15,8/8/2022 0:00,https://techcrunch.com/2022/08/08/groupon-cuts-over-500-staff-as-the-downturn-takes-its-tolll/,1400,IPO,8/8/2022 21:36,United States,https://docs.google.com/spreadsheets/u/1/d/1ffu4J_b0g2B4YLo7xvls3U2turNuS-QB2Khv5Qcrlrk/htmlview
Loggi,Sao Paulo,Logistics,500,0.15,8/8/2022 0:00,https://startups.com.br/noticias/na-onda-dos-layoffs-loggi-demite-cerca-de-15-da-sua-forca-de-trabalho/,507,Series F,8/9/2022 14:40,Brazil,https://docs.google.com/spreadsheets/d/1zvYja6G6a9MADN6ifwVBdZ8R34E4jej-qTQhdQoUUzk/edit
Vroom,New York City,Transportation,337,,8/8/2022 0:00,https://www.autonews.com/dealers/vroom-earnings-q2-net-loss-1151-million-used-car-retailer-cuts-jobs,1300,IPO,8/9/2022 14:44,United States,Unknown
Warby Parker,New York City,Consumer,63,,8/8/2022 0:00,https://www.businessinsider.com/warby-parker-lays-off-63-corporate-employees-internal-memo-2022-8,535,IPO,8/9/2022 14:37,United States,Unknown
Labelbox,SF Bay Area,Data,36,,8/8/2022 0:00,Internal memo,188,Series D,8/11/2022 13:31,United States,Unknown
Perion,Tel Aviv,Marketing,20,0.05,8/8/2022 0:00,https://en.globes.co.il/en/article-perion-network-lays-off-20-transfers-us-activities-to-israel-1001420801,76,IPO,8/8/2022 14:15,Israel,Unknown
